Table 1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
id;dur;proto;service;state;spkts;dpkts;sbytes;dbytes;rate;sttl;dttl;sload;dload;sloss;dloss;sinpkt;dinpkt;sjit;djit;swin;stcpb;dtcpb;dwin;tcprtt;synack;ackdat;smean;dmean;trans_depth;response_body_len;ct_srv_src;ct_state_ttl;ct_dst_ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;is_ftp_login;ct_ftp_cmd;ct_flw_http_mthd;ct_src_ltm;ct_srv_dst;is_sm_ips_ports;attack_cat;label
1085;1.682325;udp;-;CON;4;4;568;312;4.160908;31;29;2025.767944;1112.745728;0;0;543.343;421.318344;768.394563;595.826312;0;0;0;0;0;0;0;142;78;0;0;16;0;3;3;1;2;0;0;0;7;6;0;Normal;0
1086;2.909773;tcp;-;FIN;16;18;1540;1644;11.34109;31;29;3970.069092;4269.748535;4;4;223.798764;190.080531;16631.63735;346.796344;255;746970565;3228022182;255;0.108347;0.058565;0.049782;96;91;0;0;21;0;18;21;1;4;0;0;0;21;17;0;Normal;0
1087;3.068388;tcp;-;FIN;16;18;1540;1644;10.754833;31;29;3764.843262;4049.031738;4;4;204.536727;180.428063;14936.12296;372.303938;255;2896554987;3191711442;255;0.001278;0.00111;0.000168;96;91;0;0;21;0;18;21;1;4;0;0;0;21;17;0;Normal;0
1088;0.00109;udp;dns;CON;2;2;132;164;2752.293491;31;29;484403.6563;601834.8125;0;0;0.005;0.007;0;0;0;0;0;0;0;0;0;66;82;0;0;2;0;7;2;1;2;0;0;0;18;1;0;Normal;0
1089;14.224598;tcp;-;FIN;28;28;4656;2976;3.866542;31;29;2525.203125;1614.105347;7;7;526.823583;526.815875;67330.40492;2068.37275;255;2909075646;2908134033;255;0.000695;0.000565;0.00013;166;106;0;0;7;0;11;1;1;2;0;0;0;12;9;0;Normal;0
1090;0.72211;tcp;-;FIN;38;40;2438;18508;106.631958;31;29;26300.70313;199925.2188;7;13;19.441107;18.482589;0;1081.777847;255;7100017;1165353941;255;0.001399;0.001285;0.000114;64;463;0;0;19;0;3;1;1;1;0;0;0;18;6;0;Normal;0
1091;1.971267;tcp;-;FIN;16;18;1540;1644;16.740503;31;29;5860.19043;6302.54541;4;4;131.394604;121.949625;9282.818264;211.344469;255;1217040747;1650849120;255;0.020888;0.02007;0.000818;96;91;0;0;11;0;16;10;1;5;0;0;0;12;16;0;Normal;0
1092;0.023518;tcp;-;FIN;16;18;1540;1644;1403.180555;31;29;491198.25;528276.1875;4;4;1.546733;1.356823;93.711496;2.617368;255;3532493045;3542241123;255;0.00057;0.000448;0.000122;96;91;0;0;11;0;6;5;1;6;0;0;0;8;8;0;Normal;0
1093;26.179199;tcp;-;FIN;66;68;3910;51912;5.080369;31;29;1176.812134;15630.42481;7;26;409.045134;396.644344;90364.12816;2787.1235;255;2271519216;2271864539;255;0.000794;0.000658;0.000136;59;763;0;0;1;0;16;1;1;1;0;0;0;1;16;0;Normal;0
1094;4.630582;tcp;ssh;FIN;62;58;5928;8010;25.698714;31;29;10077.35156;13600.01856;14;17;75.911183;85.738872;7167.97487;7609.984713;255;137032520;2282709946;255;0.000709;0.000555;0.000154;96;138;0;0;1;0;11;1;1;2;0;0;0;12;1;0;Normal;0
1095;40.294174;tcp;-;FIN;66;66;3910;51808;3.25109;31;29;764.577026;10130.29785;7;26;639.584742;619.90075;104643.2311;3208.96575;255;2858998131;709749084;255;0.000764;0.000611;0.000153;59;785;0;0;3;0;4;1;1;3;0;0;0;2;8;0;Normal;0
1096;0.032222;tcp;ftp-data;FIN;8;12;424;8824;589.659257;31;29;92110.98438;2008317.375;1;4;4.554714;3.1704;370.013467;238.943925;255;2959134012;870039193;255;0.000642;0.000515;0.000127;53;735;0;0;3;0;8;1;1;4;0;0;0;12;3;0;Normal;0
1097;25.87505;tcp;-;FIN;16;18;1272;2572;1.27536;31;29;368.849548;751.302917;4;4;1724.9809;1617.14875;197817.3377;5840.7935;255;61933328;62266513;255;0.000795;0.000648;0.000147;80;143;0;0;11;0;11;1;1;1;0;0;0;12;9;0;Normal;0
1098;21.396406;tcp;-;FIN;64;66;3806;51808;6.02905;31;29;1400.98291;19077.5957;7;26;339.620006;329.165969;48531.4228;47793.19682;255;3341580529;1192315177;255;0.000758;0.00061;0.000148;59;785;0;0;16;0;3;1;1;8;0;0;0;7;11;0;Normal;0
1099;2.472218;tcp;-;FIN;16;18;1540;1644;13.348337;31;29;4672.727051;5025.446777;4;4;164.790606;144.423641;11927.33258;289.964688;255;3774100565;3378026780;255;0.017188;0.017012;0.000176;96;91;0;0;12;0;10;12;1;6;0;0;0;12;9;0;Normal;0
1100;2.651012;tcp;-;FIN;16;18;1540;1644;12.448077;31;29;4357.581055;4686.512207;4;4;189.320783;155.698125;11550.23382;277.456156;255;4102294118;1179248217;255;0.004932;0.004143;0.000789;96;91;0;0;14;0;18;13;2;7;0;0;0;14;17;0;Normal;0
1101;1.83599;tcp;-;FIN;40;42;2558;23162;44.117889;31;29;10871.51953;98523.41406;7;14;47.06854;44.767611;0;2786.459398;255;421937203;540279371;255;0.000637;0.000515;0.000122;64;551;0;0;7;0;4;1;1;1;0;0;0;4;8;0;Normal;0
1102;2.852472;tcp;-;FIN;16;18;1540;1644;11.568913;31;29;4049.820557;4355.520508;4;4;190.138734;167.761828;13076.48033;353.727219;255;219490026;1015822479;255;0.000656;0.000515;0.000141;96;91;0;0;21;0;7;21;1;4;0;0;0;21;6;0;Normal;0
1103;2.621883;tcp;-;FIN;16;18;1540;1644;12.586374;31;29;4405.993652;4738.579102;4;4;174.77073;156.482;10732.17144;280.783531;255;2329909829;3366032108;255;0.118986;0.11817;0.000816;96;91;0;0;21;0;12;21;1;9;0;0;0;21;11;0;Normal;0
1104;0.022305;tcp;-;FIN;16;18;1540;1644;1479.488866;31;29;517910.7813;557005.125;4;4;1.466333;1.284177;91.066622;2.50151;255;3352492213;3362200743;255;0.00058;0.00047;0.00011;96;91;0;0;19;0;14;12;1;13;0;0;0;18;21;0;Normal;0
1105;2.576626;tcp;-;FIN;16;18;1540;1644;12.807446;31;29;4483.382324;4821.80957;4;4;171.748204;154.36575;10824.21825;342.660625;255;1476921103;1216455351;255;0.107582;0.106771;0.000811;96;91;0;0;8;0;11;7;1;5;0;0;0;9;9;0;Normal;0
1106;2.875406;tcp;-;FIN;30;42;2302;34406;24.692165;31;29;6193.212402;93446.28125;5;15;99.139516;70.279151;7444.403099;6499.022394;255;806972311;987857147;255;0.073162;0.064239;0.008923;77;819;0;0;6;0;9;6;1;2;0;0;0;6;9;0;Normal;0
1107;0.00101;udp;dns;CON;2;2;132;164;2970.297008;31;29;522772.2813;649504.9375;0;0;0.008;0.008;0;0;0;0;0;0;0;0;0;66;82;0;0;2;0;5;2;1;1;0;0;0;18;1;0;Normal;0
1108;2.892194;tcp;-;FIN;30;42;2302;34406;24.548837;31;29;6157.263184;92903.86719;5;15;99.720136;72.287152;6672.814203;5744.573945;255;541938857;3172855590;255;0.000817;0.000705;0.000112;77;819;0;0;6;0;8;6;1;1;0;0;0;6;5;0;Normal;0
1109;0.014147;tcp;-;FIN;16;18;1540;1644;2332.649968;31;29;816568.875;878207.375;4;4;0.922267;0.804706;61.672788;1.413453;255;1567101652;1573097438;255;0.000569;0.000461;0.000108;96;91;0;0;19;0;14;12;1;13;0;0;0;18;21;0;Normal;0
1110;2.118854;tcp;-;FIN;16;18;1540;1644;15.574456;31;29;5452.003418;5863.546875;4;4;141.234796;131.044563;9544.863106;231.012297;255;1217038803;3673819693;255;0.027975;0.02214;0.005835;96;91;0;0;11;0;16;10;1;5;0;0;0;12;16;0;Normal;0
1111;0.018967;tcp;-;FIN;16;18;1540;1644;1739.863904;31;29;609057.8125;655032.375;4;4;1.233667;1.087471;75.518606;2.183521;255;1567103349;3716346844;255;0.000593;0.000477;0.000116;96;91;0;0;19;0;14;12;1;13;0;0;0;18;21;0;Normal;0
1112;2.728969;tcp;-;FIN;16;18;1540;1644;12.092478;31;29;4233.100098;4552.634766;4;4;181.909402;169.179313;12142.24045;286.062469;255;3252360455;3484819098;255;0.023956;0.022099;0.001857;96;91;0;0;14;0;16;13;1;4;0;0;0;14;16;0;Normal;0
1113;1.533596;tcp;-;FIN;16;18;1540;1644;21.518052;31;29;7532.622559;8101.220703;4;4;109.519717;90.178414;6590.980394;184.934922;255;3842424337;1847298682;255;0.000678;0.000555;0.000123;96;91;0;0;21;0;16;21;1;3;0;0;0;21;16;0;Normal;0
1114;0.003834;tcp;http;FIN;8;10;1052;824;4434.011372;31;29;1921752.75;1548252.5;2;2;0.498429;0.367111;31.681718;0.664426;255;3712486924;1568089896;255;0.000653;0.000526;0.000127;132;82;1;83;2;0;14;2;1;13;0;0;1;18;1;0;Normal;0
1115;2.05706;tcp;-;FIN;16;18;1540;1644;16.042313;31;29;5615.781738;6039.6875;4;4;137.105873;120.974766;8515.096558;270.585875;255;3012361099;3869067128;255;0.000975;0.000488;0.000487;96;91;0;0;20;0;1;1;1;1;0;0;0;3;3;0;Normal;0
1116;1.875142;udp;-;CON;4;4;568;304;3.733051;31;29;1817.462402;972.726318;0;0;589.669688;593.607313;833.916687;839.482562;0;0;0;0;0;0;0;142;76;0;0;12;0;2;1;1;1;0;0;0;1;8;0;Normal;0
1117;0.015454;tcp;-;FIN;16;18;1540;1644;2135.369503;31;29;747508.75;803934.25;4;4;1.008867;0.820412;64.32708;1.511605;255;3352488045;3363281803;255;0.001674;0.001502;0.000172;96;91;0;0;19;0;14;12;1;13;0;0;0;18;21;0;Normal;0
1118;31.518587;tcp;-;FIN;64;66;3806;51808;4.092823;31;29;951.057861;12950.83398;7;26;500.28444;500.283169;114034.7962;114063.1238;255;958395366;958780811;255;0.000886;0.000724;0.000162;59;785;0;0;5;0;1;1;1;2;0;0;0;2;6;0;Normal;0
1119;25.004278;tcp;-;FIN;64;66;3806;51808;5.159117;31;29;1198.834839;16324.88672;7;26;396.888044;390.68155;86966.61305;86941.98834;255;781940328;782287711;255;0.000776;0.00064;0.000136;59;785;0;0;20;0;1;1;1;5;0;0;0;3;19;0;Normal;0
1120;0.001001;udp;dns;CON;2;2;146;178;2997.002832;31;29;583416.5625;711288.6875;0;0;0.006;0.002;0;0;0;0;0;0;0;0;0;73;89;0;0;2;0;4;2;1;1;0;0;0;9;1;0;Normal;0
1121;26.430616;tcp;-;FIN;24;24;4448;2768;1.778241;31;29;1290.321777;803.008118;7;7;1149.143674;1149.130125;155767.3617;4791.9575;255;3879003094;1788283944;255;0.00079;0.000617;0.000173;185;115;0;0;17;0;1;1;1;7;0;0;0;1;11;0;Normal;0
1122;12.671009;tcp;-;FIN;78;80;4550;72810;12.390489;31;29;2836.080322;45394.96484;7;33;166.719644;160.384499;34338.48369;34120.81589;255;1719482744;3869393521;255;0.00075;0.000606;0.000144;58;910;0;0;20;0;2;1;1;1;0;0;0;3;8;0;Normal;0
1123;21.86084;tcp;-;FIN;64;68;3806;51912;5.99245;31;29;1371.218994;18718.03711;7;26;358.369016;326.272045;75570.5544;72149.85596;255;2639836097;494777920;255;0.000725;0.000597;0.000128;59;763;0;0;5;0;1;1;1;3;0;0;0;2;14;0;Normal;0
1124;23.359533;tcp;ssh;FIN;62;58;5928;8010;5.09428;31;29;1997.6427;2695.944336;14;17;382.943175;417.119122;79445.5181;82780.86652;255;314453311;314842321;255;0.000871;0.00073;0.000141;96;138;0;0;1;0;7;1;1;2;0;0;0;3;1;0;Normal;0
1125;3.595851;tcp;-;FIN;16;18;1540;1644;9.177244;31;29;3212.591553;3455.093262;4;4;239.700469;211.457766;18290.63671;455.421156;255;661944113;1332485449;255;0.001244;0.001068;0.000176;96;91;0;0;9;0;16;8;1;3;0;0;0;10;14;0;Normal;0
1126;1.05681;tcp;http;FIN;14;18;1684;10168;29.33356;31;29;11839.40332;72701.8125;3;5;81.267231;61.814176;8774.015639;7682.735063;255;847100092;2996692014;255;0.006108;0.005966;0.000142;120;565;1;3924;1;0;3;1;1;1;0;0;1;5;2;0;Normal;0
1127;3.548108;tcp;-;FIN;16;18;1540;1644;9.300731;31;29;3255.81958;3501.584473;4;4;236.487131;211.683562;19127.23368;591.783188;255;1381944124;1640041102;255;0.163016;0.161162;0.001854;96;91;0;0;20;0;16;17;1;6;0;0;0;18;14;0;Normal;0
1128;3.023246;tcp;-;FIN;16;18;1540;1644;10.91542;31;29;3821.058594;4109.490234;4;4;201.527662;176.336469;12867.45714;335.305375;255;2689905813;1391072056;255;0.219279;0.025523;0.193756;96;91;0;0;17;0;21;15;1;6;0;0;0;17;19;0;Normal;0
1129;0.844853;tcp;-;FIN;42;42;2662;23162;98.241945;31;29;24610.19922;214105.8906;7;14;20.598414;20.593488;0;35.361562;255;2212485830;3015561512;255;0.000641;0.000516;0.000125;63;551;0;0;4;0;7;1;1;1;0;0;0;2;10;0;Normal;0
1130;3.000896;tcp;-;FIN;16;18;1540;1644;10.996716;31;29;3849.51709;4140.09668;4;4;200.03646;184.920437;17455.65895;345.645969;255;1804519548;3627017701;255;0.042958;0.042161;0.000797;96;91;0;0;17;0;5;15;1;4;0;0;0;17;4;0;Normal;0
1131;0.57885;tcp;-;FIN;16;18;1540;1644;57.009591;31;29;19956.8125;21463.24805;4;4;38.569199;35.797688;2540.82204;67.63232;255;2779133947;698557157;255;0.006965;0.006086;0.000879;96;91;0;0;12;0;15;10;1;5;0;0;0;12;15;0;Normal;0
1132;0.992376;udp;-;CON;4;4;568;312;7.053778;31;29;3434.182129;1886.381714;0;0;325.684656;315.986656;460.582719;446.8705;0;0;0;0;0;0;0;142;78;0;0;16;0;5;3;1;2;0;0;0;7;3;0;Normal;0
1133;0.707596;tcp;-;FIN;16;18;1540;1644;46.636781;31;29;16325.7002;17558.04102;4;4;47.152534;41.557117;3504.651279;110.351219;255;209552680;2793786542;255;0.001247;0.00112;0.000127;96;91;0;0;17;0;10;15;1;7;0;0;0;17;11;0;Normal;0
1134;0.010215;tcp;http;FIN;8;10;1052;824;1664.219245;31;29;721292.1875;581106.1875;2;2;1.411;1.082444;96.770001;1.87802;255;3674936232;1530456344;255;0.000591;0.00047;0.000121;132;82;1;83;1;0;3;1;1;1;0;0;1;17;1;0;Normal;0
1135;0.022315;tcp;-;FIN;16;18;1540;1644;1478.825951;31;29;517678.7188;556755.5625;4;4;1.463333;1.284647;88.051511;2.472336;255;3352490528;3356935828;255;0.00059;0.000473;0.000117;96;91;0;0;19;0;14;12;1;13;0;0;0;18;21;0;Normal;0
1136;3.680405;tcp;-;FIN;16;18;1540;1644;8.966405;31;29;3138.785156;3375.715576;4;4;245.338942;215.554125;18217.9468;401.57625;255;3444872265;1238040386;255;0.016818;0.015982;0.000836;96;91;0;0;20;0;7;17;1;4;0;0;0;18;6;0;Normal;0
1137;3.963971;tcp;-;FIN;16;18;1540;1644;8.324985;31;29;2914.249512;3134.230957;4;4;264.2446;247.6605;17353.65142;518.786562;255;3444874013;3234710038;255;0.001522;0.0014;0.000122;96;91;0;0;20;0;7;17;1;4;0;0;0;18;6;0;Normal;0
1138;0.022311;tcp;-;FIN;16;18;1540;1644;1479.091021;31;29;517771.5;556855.375;4;4;1.467133;1.284118;90.476897;2.493656;255;3352491410;1212093681;255;0.000582;0.000477;0.000105;96;91;0;0;19;0;14;12;1;13;0;0;0;18;21;0;Normal;0
1139;3.634603;tcp;-;FIN;16;18;1540;1644;9.079396;31;29;3178.338867;3418.255127;4;4;242.284864;223.478938;18922.0797;380.676438;255;3954103047;3414028952;255;0.099725;0.058937;0.040788;96;91;0;0;17;0;5;15;1;4;0;0;0;17;4;0;Normal;0
1140;1.640271;tcp;-;FIN;40;42;2558;23162;49.382085;31;29;12168.72168;110279.3438;7;14;42.048794;39.993267;2614.024477;2547.180736;255;3806495356;2372328512;255;0.000675;0.000544;0.000131;64;551;0;0;4;0;5;1;1;1;0;0;0;2;3;0;Normal;0
1141;3.451373;tcp;-;FIN;28;42;2198;34406;19.992043;31;29;4913.986328;77851.91406;5;15;138.041562;84.104628;297.447313;7862.109245;255;3637390966;3306031882;255;0.088025;0.087188;0.000837;79;819;0;0;6;0;15;6;1;6;0;0;0;7;15;0;Normal;0
1142;0.031147;tcp;smtp;FIN;52;40;37358;3276;2921.629743;31;29;9410858;820624.8125;18;8;0.61572;0.786795;47.71684;2.220816;255;3476686520;3473548404;255;0.000582;0.000459;0.000123;718;82;0;0;1;0;5;1;1;1;0;0;0;5;1;0;Normal;0
1143;4.001315;tcp;-;FIN;16;18;1540;1644;8.247288;31;29;2887.050781;3104.979248;4;4;266.729787;231.663938;18265.49992;614.710312;255;1059489019;3344425470;255;0.063923;0.063027;0.000896;96;91;0;0;6;0;15;6;1;6;0;0;0;7;15;0;Normal;0
1144;7.499157;tcp;-;FIN;16;18;1272;2572;4.400495;31;29;1272.676392;2592.291504;4;4;499.889675;468.656187;43751.83242;1259.91525;255;2934096850;784862359;255;0.000793;0.000649;0.000144;80;143;0;0;5;0;16;2;1;3;0;0;0;3;14;0;Normal;0
1145;0.001137;udp;dns;CON;2;2;146;178;2638.522328;31;29;513632.3438;626209.3125;0;0;0.009;0.009;0;0;0;0;0;0;0;0;0;73;89;0;0;2;0;1;1;1;2;0;0;0;5;3;0;Normal;0
1146;20.124041;tcp;-;FIN;28;30;4656;3080;2.832433;31;29;1784.92981;1183.857666;7;7;745.322829;693.9135;96472.87564;2860.966;255;2296552056;2295527327;255;0.000676;0.000539;0.000137;166;103;0;0;1;0;3;1;1;1;0;0;0;3;3;0;Normal;0
1147;22.079296;tcp;-;FIN;66;66;3910;51808;5.93316;31;29;1395.334351;18487.54492;7;26;356.112646;350.454531;0;2251.944;255;854451830;3000186966;255;0.000793;0.000648;0.000145;59;785;0;0;12;0;3;1;1;1;0;0;0;12;3;0;Normal;0
1148;0.050929;tcp;-;FIN;30;42;2302;34406;1394.0977;31;29;349663.25;5275894;5;15;1.745448;1.229415;103.238736;80.601485;255;3532489358;1390535904;255;0.000644;0.00052;0.000124;77;819;0;0;11;0;6;5;1;6;0;0;0;8;8;0;Normal;0
1149;17.477179;tcp;-;FIN;78;82;4550;72914;9.097578;31;29;2056.167236;32968.70703;7;33;226.971878;215.760049;48514.37527;47305.34267;255;1526965573;3676871719;255;0.000737;0.000603;0.000134;58;889;0;0;5;0;7;1;1;2;0;0;0;3;6;0;Normal;0
1150;17.942921;tcp;smtp;FIN;52;40;37230;3276;5.071638;31;29;16280.51563;1424.517212;18;8;351.814923;460.055687;60556.33158;2144.128;255;3556550106;3553540779;255;0.000886;0.000741;0.000145;716;82;0;0;1;0;4;1;1;3;0;0;0;8;1;0;Normal;0
1151;0.023481;tcp;-;FIN;16;18;1540;1644;1405.39158;31;29;491972.2188;529108.625;4;4;1.545;1.352353;99.718492;2.917833;255;3532490302;1391084987;255;0.000595;0.000484;0.000111;96;91;0;0;11;0;6;5;1;6;0;0;0;8;8;0;Normal;0
1152;17.601128;tcp;ssh;FIN;106;114;9400;12298;12.442385;31;29;4232.456055;5541.008789;26;31;169.238439;158.563297;42654.37421;0;255;1466967184;1467286662;255;0.000742;0.000589;0.000153;89;108;0;0;1;0;16;1;1;1;0;0;0;7;2;0;Normal;0
1153;27.368465;tcp;-;FIN;16;18;1272;2572;1.205767;31;29;348.722504;710.306519;4;4;1824.407267;1609.86775;203145.6524;5814.8905;255;4058998633;4059351184;255;0.000839;0.000695;0.000144;80;143;0;0;5;0;16;2;1;3;0;0;0;3;14;0;Normal;0
1154;0.001113;udp;dns;CON;2;2;132;164;2695.417846;31;29;474393.5313;589398.0625;0;0;0.009;0.008;0;0;0;0;0;0;0;0;0;66;82;0;0;2;0;3;1;1;2;0;0;0;3;2;0;Normal;0
1155;15.766935;tcp;-;FIN;64;68;3806;51912;8.308526;31;29;1901.193848;25952.53906;7;26;250.263307;235.318181;46129.8424;44730.11872;255;519483217;2665198214;255;0.000743;0.000608;0.000135;59;763;0;0;12;0;5;1;1;5;0;0;0;12;5;0;Normal;0
1156;0.003853;tcp;http;FIN;8;10;1052;824;4412.146377;31;29;1912276.125;1540617.75;2;2;0.502286;0.372889;32.532379;0.663467;255;3532487071;1388143878;255;0.000607;0.000493;0.000114;132;82;1;83;2;0;3;1;1;2;0;0;1;3;1;0;Normal;0
1157;0.691843;tcp;-;FIN;16;18;1540;1644;47.698685;31;29;16697.42969;17957.83203;4;4;46.101065;40.666293;3209.16496;101.503938;255;209553446;671824878;255;0.000638;0.000507;0.000131;96;91;0;0;17;0;10;15;1;7;0;0;0;17;11;0;Normal;0
1158;0.621307;tcp;-;FIN;16;18;1540;1644;53.113838;31;29;18593.0625;19996.55469;4;4;41.398199;36.245766;2825.808328;85.535359;255;209554959;2885334001;255;0.005269;0.005123;0.000146;96;91;0;0;17;0;10;15;1;7;0;0;0;17;11;0;Normal;0
1159;32.558571;tcp;-;FIN;16;18;1272;2572;1.013558;31;29;293.13327;597.07782;4;4;2170.549167;1915.174125;163598.3877;4473.944;255;3304030605;3304350904;255;0.000735;0.000603;0.000132;80;143;0;0;17;0;3;1;1;1;0;0;0;2;4;0;Normal;0
1160;1.033965;tcp;-;FIN;30;42;2302;34406;68.667702;31;29;17223.01953;259869.5313;5;15;35.639344;25.205806;3629.136917;3260.71422;255;689551250;724868304;255;0.001562;0.000524;0.001038;77;819;0;0;12;0;21;10;1;7;0;0;0;11;19;0;Normal;0
1161;1.723187;udp;-;CON;4;4;520;304;4.062241;31;29;1810.598633;1058.503784;0;0;367.336;289.699656;519.485906;409.693656;0;0;0;0;0;0;0;130;76;0;0;12;0;21;1;1;7;0;0;0;11;19;0;Normal;0
1162;41.059845;tcp;-;FIN;64;66;3806;51808;3.141756;31;29;730.056335;9941.391602;7;26;684.324514;631.679431;106366.5822;102238.4542;255;529424940;529785296;255;0.00086;0.000677;0.000183;59;785;0;0;9;0;1;1;1;1;0;0;0;1;4;0;Normal;0
1163;0.894556;tcp;-;FIN;16;18;1540;1644;36.88981;31;29;12913.66895;13888.4541;4;4;59.615666;52.558648;4805.701281;144.399484;255;2839132766;2894639955;255;0.001222;0.00105;0.000172;96;91;0;0;12;0;21;10;1;7;0;0;0;11;19;0;Normal;0
1164;0.17836;tcp;-;FIN;16;18;1540;1644;185.019062;31;29;64767.88672;69656.875;4;4;12.714;11.118125;723.863584;21.564824;255;1289553668;3453172139;255;0.000583;0.000469;0.000114;96;91;0;0;5;0;16;5;1;3;0;0;0;8;14;0;Normal;0
1165;37.058224;tcp;-;FIN;22;26;1920;4416;1.268274;31;29;395.70163;916.827515;6;6;1764.657125;1482.30252;175568.7069;160919.7435;255;2747324529;602280918;255;0.00078;0.000639;0.000141;87;170;0;0;4;0;3;1;1;1;0;0;0;1;17;0;Normal;0
1166;0.061111;tcp;-;FIN;16;18;1540;1644;540.000987;31;29;189033.0781;203302.1875;4;4;4.048667;3.567;260.543422;7.082491;255;3619131955;3638130712;255;0.000596;0.000469;0.000127;96;91;0;0;20;0;21;17;1;5;0;0;0;18;19;0;Normal;0
1167;0.244214;tcp;-;FIN;30;42;2302;34406;290.728625;31;29;72919.65625;1100248.125;5;15;8.710358;5.943951;515.839914;390.606959;255;1229552248;3396010480;255;0.001296;0.000509;0.000787;77;819;0;0;20;0;15;17;1;3;0;0;0;18;15;0;Normal;0
1168;17.521906;tcp;-;FIN;64;66;3806;51808;7.362213;31;29;1710.772827;23296.0957;7;26;278.119585;273.770025;16324.48469;16444.51541;255;1924515167;1924842443;255;0.000769;0.000615;0.000154;59;785;0;0;7;0;3;1;1;3;0;0;0;1;17;0;Normal;0
1169;3.220552;tcp;-;FIN;16;18;1540;1644;10.246691;31;29;3586.962646;3857.723877;4;4;214.682469;189.376937;12246.12499;395.46;255;544522831;1358302402;255;0.001944;0.001143;0.000801;96;91;0;0;17;0;21;15;1;6;0;0;0;17;19;0;Normal;0
1170;3.540375;tcp;-;FIN;16;18;1540;1644;9.321047;31;29;3262.931152;3509.232666;4;4;236.003194;208.130297;16659.70304;481.496562;255;1059487200;3507624795;255;0.002994;0.002151;0.000843;96;91;0;0;6;0;15;6;1;6;0;0;0;7;15;0;Normal;0
1171;0.677983;tcp;-;FIN;38;40;2438;18508;113.572172;31;29;28012.50195;212937.5;7;13;18.315486;17.827526;1073.288704;1059.815502;255;702066167;1119715527;255;0.000642;0.000534;0.000108;64;463;0;0;3;0;4;1;1;3;0;0;0;3;10;0;Normal;0
1172;3.840374;tcp;-;FIN;16;18;1540;1644;8.592913;31;29;3008.040283;3235.101562;4;4;256.002988;238.322375;14877.6576;532.839812;255;3599845989;3328217094;255;0.027986;0.027215;0.000771;96;91;0;0;9;0;6;8;1;5;0;0;0;10;8;0;Normal;0
1173;0.023515;tcp;-;FIN;16;18;1540;1644;1403.359613;31;29;491260.9063;528343.625;4;4;1.657;1.355882;100.921048;2.795187;255;3532491231;3536997022;255;0.000587;0.000461;0.000126;96;91;0;0;11;0;4;1;1;1;0;0;0;3;10;0;Normal;0
1174;3.59494;tcp;-;FIN;30;42;2302;34406;19.749982;31;29;4953.629395;74742.83594;5;15;123.952172;89.821102;9772.08429;8788.058109;255;544520216;1238688800;255;0.00222;0.002095;0.000125;77;819;0;0;17;0;21;15;2;6;0;0;0;17;19;0;Normal;0
1175;3.628861;tcp;-;FIN;16;18;1540;1644;9.093763;31;29;3183.368164;3423.663818;4;4;241.901136;213.432406;19083.23317;375.991031;255;3954102218;1228874746;255;0.000662;0.000509;0.000153;96;91;0;0;17;0;5;15;1;4;0;0;0;17;4;0;Normal;0
1176;2.350651;tcp;-;FIN;28;30;4256;3080;24.248602;31;29;13967.19434;10135.06445;7;7;87.049367;81.038687;5416.384778;143.9495;255;3279970608;2003199750;255;0.000649;0.000525;0.000124;152;103;0;0;3;0;4;1;1;3;0;0;0;3;10;0;Normal;0
1177;3.532338;tcp;-;FIN;16;18;1540;1644;9.342255;31;29;3270.355225;3517.217285;4;4;235.466931;235.407734;19476.48462;350.20375;255;819491334;3349517268;255;0.001393;0.001221;0.000172;96;91;0;0;9;0;6;8;1;5;0;0;0;10;8;0;Normal;0
1178;3.679053;tcp;-;FIN;16;18;1540;1644;8.969699;31;29;3139.938477;3376.955811;4;4;245.240138;215.817766;16922.86921;510.765656;255;661943119;1265641826;255;0.046975;0.010143;0.036832;96;91;0;0;9;0;16;8;1;3;0;0;0;10;14;0;Normal;0
1179;2.984958;tcp;-;FIN;28;30;4256;3080;19.095746;31;29;10999.15039;7981.352051;7;7;110.542744;102.890586;7027.190538;187.959359;255;3099971555;3668425144;255;0.001285;0.001126;0.000159;152;103;0;0;2;0;3;1;1;1;0;0;0;1;17;0;Normal;0
1180;4.080146;tcp;-;FIN;30;42;2302;34406;17.401339;31;29;4364.549805;65854.50781;5;15;140.664554;99.503048;13343.71285;12137.36306;255;2807327723;1162086705;255;0.000968;0.00052;0.000448;77;819;0;0;9;0;16;8;1;3;0;0;0;10;14;0;Normal;0
1181;3.499504;tcp;-;FIN;30;42;2302;34406;20.288589;31;29;5088.721191;76781.16406;5;15;120.662416;89.347589;9871.248431;7384.826601;255;3252357883;1208667270;255;0.015859;0.014947;0.000912;77;819;0;0;5;0;4;5;1;3;0;0;0;8;3;0;Normal;0
1182;1.296962;tcp;-;FIN;66;66;3910;51808;101.005271;31;29;23753.97266;314729.3438;7;26;20.259485;19.944416;1181.516395;31.240299;255;2512483262;2512741649;255;0.000717;0.000574;0.000143;59;785;0;0;3;0;4;1;1;3;0;0;0;3;10;0;Normal;0
